"station_english_name";"station_latitude";"station_longitude"
"Nayapati Daanchi";"27.726562116358583";"85.42056128382683"
"Dhungadhara Bharmakhel";"27.726664801865663";"85.42301014065741"
"Barmakhel";"27.72831814392409";"85.4253027588129"
"Kusunthali";"27.72932479763704";"85.43846905231477"
"Khulaltar";"27.729229533930997";"85.4433999583125"
"Salambu Devi Mandir";"27.728676943439375";"85.44882003217936"
"Salambu Tar";"27.726362977426078";"85.45623566955328"
"Sakhu Purano Buspark";"27.72761923825159";"85.46152599155903"
"Salinadi Chok";"27.729410861349717";"85.46516943722963"
"Sakhu New Buspark";"27.731731291489726";"85.46520564705133"
"Nayabazar Road";"27.72048035018367";"85.30875373631714"
"Dhara Galli";"27.721984500000513";"85.30775662511587"
"Pulwari";"27.72525123536001";"85.30553475022316"
"Lambagar";"27.747706166734467";"85.30088279396297"
"Gairigaun Jarankhu";"27.752043258201542";"85.30313551425934"
"Shiva Mandir Jarankhu";"27.752610565593884";"85.30308354645969"
"Dharmasthali";"27.761271724356714";"85.30128747224808"
"SanoBypass";"27.767114768946946";"85.29725041240455"
"Petrol Pump";"27.77147719301208";"85.29037423431872"
"Chisapani";"27.772456748990546";"85.28773561120035"
"Kharkhana Chok Tinpiple";"27.773966707466055";"85.28382126241924"
"Tinpaple Tirsuli Highway";"27.776565922848913";"85.27762971818447"
"Shivapurinagarjuna National Park";"27.741305993165625";"85.29848892241716"
"Goldhunga Trishuli Highway";"27.741990864421492";"85.29683634638785"
"Mudkhu";"27.76004789387124";"85.26993479579687"
"Baikhu";"27.756873881021797";"85.27377035468817"
"7mile";"27.76853283553342";"85.26988886296748"
"8 Mile";"27.77016774250599";"85.27165107429028"
"Whoopee Land Bus Route Point";"27.660992827166183";"85.28782781213522"
"Whoopee Land Bus Route Point";"27.66094175048484";"85.28867673128842"
"Naya Chowk";"27.772520529585808";"85.35956148058176"
"Rudreshwor Chowk";"27.77139056922431";"85.35864617675543"
"Bijulibazar Naya Baneshwor";"27.690152823269756";"85.32902050763369"
"Kupandol";"27.687809242186514";"85.31633835285902"
"Shantinagar Gate";"27.68669532586446";"85.34300688654184"
"Chunikhel";"27.754165898420833";"85.3682105988264"
"Chymasing";"27.673448291683076";"85.43836914002894"
"Tathali Nala";"27.673636244120377";"85.43986212462187"
"Tourist Buspark";"27.674782954830032";"85.42716119438411"
"Gundu";"27.665623185521937";"85.42308490723373"
"Kathmandu Suryabinayak";"27.66560299327364";"85.42389694601297"
"Babrmahal";"27.692251137703465";"85.32461497932673"
"Baluwapati Chowk";"27.750365648860885";"85.31797718256713"
"Suryadarshan Height Stop";"27.756318167065505";"85.31989965587854"
"Siddhapokhari Nagarkot";"27.674926070132827";"85.41781805455685"
"Aaudhogik Chetra";"27.67461281958925";"85.42320292443037"
"Lakila Chok";"27.695215368577248";"85.44057961553335"
"Dhara Pikhel";"27.70767791337346";"85.43935384601355"
"Bhaktapur Cancer Hospital";"27.673118706059753";"85.4224606230855"
"Dudhpati";"27.67213825718351";"85.4223969206214"
"Sainik Avashya Mahabidhyalaya";"27.671418800458053";"85.41774429380894"
"Kumaripati ";"27.670385185537608";"85.32084748148917"
"Kumari";"27.66934532521158";"85.32196059823036"
"Route Point";"27.669850113013506";"85.3216977417469"
"NAGARKOT";"27.718266232394626";"85.5181098729372"
"Gadgade";"27.71028939648744";"85.51308508962394"
"Nagarkot View Tower";"27.6927424604539";"85.52076391875744"
"Radission Hotel";"27.720733516551878";"85.31949531286955"
"Sangrila Hotel";"27.72582313398944";"85.32287891954184"
"O";"27.70482058596683";"85.31637858599424"
"O";"27.699341705171896";"85.31754534691572"
"Okharbot";"27.67408281543928";"85.44328395277262"
"Panghakhani";"27.67353410255158";"85.44768042862417"
"Faidhoka";"27.67339840851745";"85.44855181127787"
"Gothalachour";"27.673318536020304";"85.45276924967767"
"Bhate Dhukur";"27.66103410423426";"85.44647343456745"
"Gumba";"27.66192200286011";"85.49357000738382"
"Tathali Nala";"27.663673428569748";"85.48739556223154"
"Hatti Gauda Nala";"27.66571405059317";"85.48692617565393"
"Chap";"27.665189942199113";"85.48748575150967"
"Nalabuspark";"27.65471199815222";"85.50604529678823"
"Pulbazar";"27.655680427515254";"85.50424318760633"
"Bayangdhunga";"27.657384438485668";"85.49920331686735"
"Janagal Bus Route Point";"27.63218386996541";"85.50077911466362"
"Route Point";"27.63218386996541";"85.50077911466362"
"Route Point";"27.72963759439162";"85.32478362321854"
"Route Point";"27.63090571829614";"85.52001927047966"
"Route Point";"27.728440118085388";"85.32480340451002"
"Route Point";"27.728327937474937";"85.32472997903824"
"Atmagayan Saanga";"27.63218386996541";"85.50077911466362"
"Route Point";"27.728087550063805";"85.32404467463492"
"Tindobato Bus station";"27.63090571829614";"85.52001927047966"
"Route Point";"27.727970027136536";"85.32391525804995"
"Naya Buspark Bhaktapur";"27.630570063628653";"85.52204232662915"
"Chardobato Banepa";"27.629989943002194";"85.52397720515727"
"Godamchok Bus Route Point";"27.62787082801114";"85.52316617220639"
"Dhaneshowr Bus Route Point";"27.622033989838343";"85.52405532449484"
"Khadpu Bus Route Point";"27.615720027699993";"85.52889939397573"
"Khadpu Chowk Bus Route Point";"27.61379671311543";"85.53017646074294"
"Chaukot Bus Route Point";"27.609619017270422";"85.5311269685626"
"Subba Gau";"27.600494793970093";"85.52577327936888"
"Basghari Subba Gaaun";"27.59763020755311";"85.5235718563199"
"Thadobato Bus Route Point";"27.593130091507458";"85.5178403109312"
"Dhug Mil";"27.58952897420945";"85.51592018455267"
"Panauti Pul";"27.588247947531286";"85.51381532102825"
"Panauti Bus Park";"27.586998404654903";"85.5132909491658"
"Brabayadi Buspark(bhaktapur)";"27.6740071003508";"85.44275857508181"
"Bhaise Pati Bus Route Point";"27.633409729039908";"85.49233384430408"
"Krishna Chowk";"27.63634080430179";"85.48641387373209"
"Chauki Bus Route Point";"27.641230012431226";"85.47911021858454"
"Sanga Bus Route Point";"27.641955905028876";"85.47725815325975"
"Bimal Chowk";"27.65230321193075";"85.46122793108225"
"Basghari Nalinchok";"27.658708013204787";"85.45267369598152"
"Planning";"27.656112520645863";"85.37360988557337"
"Milanchok Kadaghari";"27.654711404203326";"85.3753861784935"
"Pani Tanky Suyaal Gaau";"27.651825665467506";"85.38033686578272"
"Mahadevthan Biruwa";"27.648851347488648";"85.3857931494713"
"Biruwa Buspark";"27.63718227097045";"85.39320409297943"
"Tower";"27.638774594529405";"85.39431720972063"
"Tapoban";"27.766196575809374";"85.26912778615952"
"ANFA khumaltar";"27.66199238113836";"85.32825339585541"
"Tinkune Koteshwar ";"27.683025437468313";"85.34950587898493"
"Tinkune Gairigaun";"27.68710176413345";"85.35042587667702"
"Tinkune Subidhanagar";"27.685640479383654";"85.34698460251093"
"Gaushala Battisputali";"27.70716825428624";"85.34299816936255"
"Basundhara Narayangopal Chok";"27.740684620112095";"85.33587891608477"
"Shivapuri School";"27.730504754893982";"85.3300303593278"
"Hattisar";"27.710579689340015";"85.32197769731283"
"Devithan";"27.773139347745612";"85.27166917920114"
"Nepal Pragyapratisthan";"27.707890443774506";"85.32068554311991"
"Kalopul";"27.71193794093052";"85.33649347722532"
"Sifal";"27.712070322064744";"85.34055836498737"
"Arab Bank Bouddha";"27.721068597511678";"85.3674116358161"
"Sivapuri Chowk Kapan";"27.731761561514254";"85.35159297287463"
"Rudramati Chowk";"27.733264962154674";"85.35171166062355"
"Bhaluwakhanii";"27.742441013590827";"85.356340482831"
"Bhangal";"27.751046605892302";"85.35921044647694"
"Tutepani";"27.653947880245905";"85.32163202762604"
"Sofiachok";"27.652252131189748";"85.31854614615439"
"Neuro Hospital";"27.748640835376346";"85.34537360072135"
"Special Chok";"27.753688204132406";"85.34742850810288"
"Ganesh Chok";"27.760791391074463";"85.35187795758247"
"Ghumti Chok";"27.766249679920815";"85.35370554774998"
"Chholing Gumba";"27.785368442126927";"85.36567993462087"
"Bishnumati Buspark";"27.78216461521651";"85.35896971821785"
"Route Point";"27.744268000715074";"85.3223853930831"
"Route Point";"27.71918067442705";"85.31251017004251"
"Route Point";"27.717990800120713";"85.31425159424543"
"Route Point";"27.71790354018193";"85.31487386673689"
"Route Point";"27.71734970506496";"85.31476590782404"
"Route Point";"27.716878379073698";"85.3159212693572"
"Route Point";"27.70927395907215";"85.31697034835815"
"Route Point";"27.70913088879061";"85.31717419624327"
"Route Point";"27.706231745796245";"85.31634908169508"
"Route Point";"27.699774516186242";"85.31667865812778"
"Route Point";"27.699385639427206";"85.31633701175451"
"Route Point";"27.699906318376417";"85.31352840363981"
"Route Point";"27.704236703602117";"85.31374096870424"
"Route Point";"27.76465417190339";"85.35364083945751"
"Route Point";"27.724415492268246";"85.32219998538493"
"Route Point";"27.698526543415607";"85.3214767947793"
"Route Point";"27.698585617614953";"85.32163135707378"
"Route Point";"27.698455001251975";"85.32171182334423"
"Route Point";"27.698357632588788";"85.32157033681868"
"Route Point";"27.68872186132244";"85.31601447612047"
"Route Point";"27.68469755141608";"85.3185749799013"
"Route Point";"27.683123413601077";"85.31859878450632"
"Route Point";"27.67767313500042";"85.31623542308807"
"Route Point";"27.67456976612678";"85.31454060226679"
"Route Point";"27.673210752595146";"85.31394146382807"
"Route Point";"27.672898387908482";"85.31381104141474"
"Route Point";"27.672662629179058";"85.31373158097267"
"Route Point";"27.67162130588418";"85.31825982034208"
"Route Point";"27.667017926350745";"85.3225500136614"
"Dhulikhel Bus Park";"27.622468889420823";"85.55234257131815"
"Route Point";"27.672848801416954";"85.31337719410658"
"Route Point";"27.673026956371487";"85.31356662511826"
"Budol Bus Route Point";"27.62798816163535";"85.53280871361494"
"Route Point";"27.699203668376274";"85.31638026237489"
"Route Point";"27.765772632001763";"85.35345107316971"
"Route Point";"27.765900794334705";"85.35345610231161"
"Route Point";"27.766600641078345";"85.35397209227085"
"Route Point";"27.776775649115816";"85.36207906901836"
"Budhanilkantha Bus Route Point";"27.776975289161093";"85.36206901073457"
"Route Point";"27.697109049897968";"85.31370207667351"
"Gamcha 1";"27.761819402585193";"85.36628745496274"
"Lainchour Mod";"27.718059955056617";"85.31729858368634"
"Route Point";"27.702358581894558";"85.31655192375182"
"Route Point";"27.70163784002491";"85.32224960625173"
"Chabahil Pipalbot";"27.715989443212532";"85.34615680575371"
"Route Point";"27.70997001409252";"85.32602984458208"
"Route Point";"27.709887793752145";"85.32639965415001"
"Route Point";"27.709704356090686";"85.3268851339817"
"Route Point";"27.709275740028804";"85.32878682017328"
"Route Point";"27.708854542964577";"85.33097416162491"
"Route Point";"27.70862984449979";"85.3316755592823"
"Route Point";"27.708608176063265";"85.33182945102453"
"Route Point";"27.70859303783793";"85.33204235136509"
"Route Point";"27.70830214604116";"85.33302873373032"
"Route Point";"27.708192913002883";"85.33336367458105"
"Route Point";"27.708225564194255";"85.3336375951767"
"Route Point";"27.708212503718883";"85.33384211361408"
"Route Point";"27.708103864249438";"85.33635903149843"
"Route Point";"27.708040045931423";"85.3373470902443"
"Route Point";"27.708036483977708";"85.33752780407667"
"Route Point";"27.70802075201398";"85.3380049020052"
"Route Point";"27.707954559009746";"85.33937919884922"
"Route Point";"27.70797800855396";"85.34005142748356"
"Route Point";"27.708019861525408";"85.34035854041576"
"Route Point";"27.708112472298783";"85.34069448709488"
"Route Point";"27.70814007741794";"85.34085642546415"
"Route Point";"27.708129391566192";"85.34140527248381"
"Route Point";"27.7079987866269";"85.34210868179798"
"Route Point";"27.708062604969033";"85.34233130514622"
"Route Point";"27.707849481243393";"85.3430038690567"
"Route Point";"27.707834639742813";"85.343081317842"
"Route Point";"27.70783048412228";"85.34325532615185"
"Route Point";"27.70790439477797";"85.3432734310627"
"Route Point";"27.707950403393788";"85.34335993230343"
"Route Point";"27.708061120821966";"85.34339245408773"
"Route Point";"27.70902106292855";"85.3437964618206"
"Route Point";"27.709292362289762";"85.34387994557619"
"Route Point";"27.710157606839292";"85.34406535327436"
"Route Point";"27.714905198779412";"85.34576352685689"
"Route Point";"27.71715381415726";"85.34679885953665"
"Route Point";"27.717512056808133";"85.34744828939438"
"Route Point";"27.712518813905994";"85.33451199531557"
"Route Point";"27.71932907390385";"85.35096500068903"
"Route Point";"27.719428501440305";"85.35144545137882"
"Route Point";"27.719431469425057";"85.35158291459084"
"Route Point";"27.711832273362795";"85.33693436533213"
"Route Point";"27.720685732557865";"85.36100484430791"
"Route Point";"27.72070294666992";"85.36117617040873"
"Route Point";"27.720732032577228";"85.36137733608484"
"airport Bhitra";"27.699857337851366";"85.35646185278893"
"Route Point";"27.69814923960919";"85.35523172467947"
"Route Point";"27.699644494950793";"85.35456854850054"
"Route Point";"27.72060767542945";"85.36237344145775"
"Route Point";"27.72056760806044";"85.3626772016287"
"Air";"27.70117149256368";"85.35390704870224"
"Route Point";"27.720431082099946";"85.36375042051077"
"Air";"27.701190787692283";"85.35465940833092"
"Air";"27.700663881031286";"85.35628013312817"
"Air";"27.700723547772473";"85.35664558410645"
"Route Point";"27.720448593047927";"85.36418091505764"
"Air";"27.700502691612154";"85.35678941756485"
"Pipalbot Bouddha";"27.72054772276813";"85.36477636545895"
"Air";"27.693698084292027";"85.35422857850789"
"Route Point";"27.72071333449484";"85.36567255854608"
"Air";"27.686211991899704";"85.34902978688478"
"Route Point";"27.72123836355711";"85.36839600652456"
"Tin";"27.685866412741014";"85.3480004891753"
"Route Point";"27.721308406813517";"85.36891937255861"
"Route Point";"27.72137518529995";"85.3694685548544"
"Route Point";"27.72150043195091";"85.37158682942389"
"Route Point";"27.721533079158572";"85.37200961261988"
"Route Point";"27.72158679863353";"85.37230364978313"
"Route Point";"27.721621523362924";"85.37237875163555"
"Route Point";"27.72167494600193";"85.37247866392136"
"Route Point";"27.721893384964677";"85.37270966917276"
"Route Point";"27.698900580520014";"85.33026840537788"
"Route Point";"27.721985093583566";"85.37277471274137"
"Route Point";"27.722722914810785";"85.37304729223251"
"Route Point";"27.72278909885224";"85.3730570152402"
"Route Point";"27.723009613103944";"85.37322901189326"
"Route Point";"27.72301258099124";"85.37332557141781"
"Route Point";"27.722987650735494";"85.37346269935368"
"Route Point";"27.722979340648962";"85.3736075386405"
"Route Point";"27.723038995184577";"85.37387777119874"
"Route Point";"27.723144355105543";"85.37398204207419"
"Route Point";"27.72319540269259";"85.37401322275402"
"Route Point";"27.72333697058513";"85.37406988441944"
"Route Point";"27.72344856275661";"85.37409201264381"
"Route Point";"27.723603782528613";"85.3741754963994"
"Route Point";"27.723664920657292";"85.37425361573695"
"Route Point";"27.72378600966534";"85.37443298846483"
"Route Point";"27.724143043384117";"85.37501335144044"
"Route Point";"27.724233859754467";"85.37507571280001"
"Route Point";"27.724741064823952";"85.37507236003876"
"Route Point";"27.724914386553646";"85.37510119378567"
"Route Point";"27.7250918629708";"85.37520311772822"
"Route Point";"27.700045541688212";"85.33232465386389"
"Route Point";"27.725242628663395";"85.37543915212154"
"Route Point";"27.72526666805573";"85.37555482238531"
"Route Point";"27.72532750846945";"85.37597894668579"
"Route Point";"27.72545334414425";"85.37618480622768"
"Route Point";"27.72555810816835";"85.37632327526806"
"Route Point";"27.725818682273264";"85.37657372653484"
"Route Point";"27.72703636826802";"85.37745684385301"
"Route Point";"27.72887489105352";"85.37870708853006"
"Route Point";"27.700710783248475";"85.33461291342974"
"Route Point";"27.729092128501154";"85.37877649068832"
"Route Point";"27.72930521071361";"85.37883751094341"
"Route Point";"27.729466357569798";"85.37893138825895"
"Route Point";"27.729539956791342";"85.37894748151302"
"Route Point";"27.72973256097058";"85.37881940603256"
"Route Point";"27.729843553054867";"85.37876341491938"
"Route Point";"27.730001434648504";"85.37871278822422"
"Route Point";"27.73029256533333";"85.37874095141888"
"Route Point";"27.702032348829093";"85.33508464694022"
"Route Point";"27.730358151241628";"85.37877246737479"
"Route Point";"27.730777781413252";"85.37909634411335"
"Route Point";"27.731314039118317";"85.37932466715574"
"Route Point";"27.731378437348162";"85.37935953587294"
"Route Point";"27.731429481079335";"85.37942558526993"
"Route Point";"27.73152830404911";"85.3795952349901"
"Route Point";"27.731608727480896";"85.37975449115038"
"Route Point";"27.73174939415245";"85.3799258172512"
"Route Point";"27.73199511524443";"85.38010150194168"
"Route Point";"27.732176141298364";"85.38024868816136"
"Route Point";"27.73230612375489";"85.3803838044405"
"Route Point";"27.732781240958527";"85.38103960454463"
"Route Point";"27.733367641347055";"85.38164980709553"
"Route Point";"27.73415494419406";"85.38203973323107"
"Route Point";"27.734217856954114";"85.38210242986678"
"Route Point";"27.68139397349206";"85.30710283666848"
"Bhotahity";"27.707079501528522";"85.3143635764718"
"Rat";"27.70698303105782";"85.31463749706745"
"Jamal Durbarmarg";"27.708693959300458";"85.31474109739065"
"Tripureshwor Durbarmarg";"27.70920004934432";"85.31652342528105"
"Durbar";"27.709578205416342";"85.31723320484161"
"Tindara Hattisar";"27.709931426936887";"85.31830005347729"
"Th";"27.71000889805861";"85.31933773308992"
"Ktm Bank";"27.709855736707322";"85.3208277001977"
"Putalisadak Star Mall";"27.709724243360153";"85.32208565622568"
"Putalisadak";"27.710204801799158";"85.32214298844339"
"Gyaneshor";"27.70905638531246";"85.32990094274282"
"Gausala Ratopul";"27.708173915941593";"85.34178648144007"
"Aa";"27.713035868392744";"85.3454004228115"
"Ssaa";"27.711831976543635";"85.34485660493374"
"Sssd";"27.717168357585237";"85.34655980765818"
"Rrr";"27.717145503626142";"85.34671269357204"
"Sss";"27.71828344688866";"85.34879341721535"
